,calendar_day,year,month,global_steel_utilization,fed_construction$B,state_local_construction$B,carbon_bar_ship_usa,carbon_bar_ship_canada,structural_ship_usa,structural_ship_canada,ism_manufacturing,ism_non_manufacturing,chicago_scrap$ST,block,IN_tons,PR_ton,SO_order_qty_sales_units,SH_shipment_tons
0,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3-1/2"" ANG",207.26099999999997,0.0,0.0,0.0
1,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" CHN",43.296,0.0,0.0,0.0
2,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 4"" ANG",14.112,0.0,0.0,0.0
3,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" CHN",1857.9969999999998,0.0,0.0,0.0
4,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4 X 3"" ANG",472.99,0.0,0.0,0.0
5,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5 X 3-1/2"" ANG",1888.34,0.0,0.0,0.0
6,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" FLT",1102.054,0.0,2.244,0.0
7,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" FLT",867.865,0.0,2.244,0.0
8,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5 X 3"" ANG",1172.033,0.0,0.0,0.0
9,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" CHN",958.505,0.0,0.0,0.0
10,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1-2"" LRG FLT",0.0,0.0,4.9385,0.0
11,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4 X 3-1/2"" ANG",60.757999999999996,0.0,0.0,0.0
12,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" FLT",95.698,0.0,0.0,0.0
13,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7 X 4"" ANG",9.52,0.0,0.0,0.0
14,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" CHN",856.4639999999999,0.0,0.0,0.0
15,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" CHN",748.046,0.0,0.0,0.0
16,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4"" ANG",719.151,0.0,0.0,0.0
17,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" FLT",971.011,0.0,0.0,0.0
18,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 6"" ANG",78.2,0.0,9.2,0.0
19,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2-1/2"" ANG",0.02,0.0,0.0,0.0
20,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" ANG",870.135,0.0,0.0,0.0
21,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" FLT",15.163,0.0,0.0,0.0
22,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" CHN",108.16799999999999,0.0,0.0,0.0
23,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 4"" ANG",1794.421,0.0,0.0,0.0
24,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" FLT",260.24899999999997,0.0,3.06,0.0
25,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" ANG",861.4200000000001,0.0,39.0,0.0
26,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" FLT",0.0,0.0,10.098,0.0
27,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC12X10.6,67.84,0.0,0.0,0.0
28,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" CHN",508.97800000000007,0.0,0.0,0.0
29,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"15"" CHN",9.492,0.0,0.0,0.0
30,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 3-1/2"" ANG",1110.062,0.0,0.0,0.0
31,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" SB FLT",0.0,0.0,22.560000000000002,0.0
32,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC10X8.4,16.464,0.0,0.0,0.0
33,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2 X 1"" CHN",0.0,0.0,10.022,0.0
34,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" ANG",3.167,0.0,0.0,0.0
35,2016-01-03,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" FLT",84.35400000000001,0.0,0.0,0.0
36,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2 X 1"" CHN",0.0,0.0,4.585,0.0
37,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 3-1/2"" ANG",5192.864,0.0,85.876,143.0
38,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" FLT",4668.1630000000005,0.0,15.740999999999996,57.0
39,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" CHN",4008.756000000001,-54.0,59.268,102.0
40,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7 X 4"" ANG",56.90799999999999,0.0,0.0,0.0
41,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"15"" CHN",56.952,0.0,0.0,0.0
42,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2-1/2"" ANG",0.1,0.0,0.0,0.0
43,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4-1/2"" FLT",9.644,0.0,0.0,0.0
44,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" FLT",446.35999999999996,0.0,21.122500000000002,8.0
45,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" FLT",0.0,0.0,7.922,0.0
46,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" FLT",1373.854,0.0,2.25,12.0
47,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 4"" ANG",8215.945999999998,0.0,283.261,314.0
48,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5 X 3"" ANG",5626.9209999999985,0.0,74.568,88.0
49,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" FLT",5269.050000000001,0.0,80.0105,99.0
50,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" CHN",2214.4,0.0,37.584,141.0
51,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5 X 3-1/2"" ANG",8719.522,0.0,288.452,222.0
52,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" CHN",8856.846999999998,0.0,141.066,154.0
53,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" FLT",0.0,0.0,0.0,0.0
54,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" CHN",590.844,0.0,2.484,15.0
55,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" FLT",335.988,0.0,15.105,27.0
56,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3-1/2"" ANG",941.7699999999998,0.0,52.816,54.0
57,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" ANG",3769.6220000000008,0.0,129.425,200.0
58,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" ANG",3819.1790000000005,0.0,123.57700000000001,197.0
59,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" MED FLT",0.0,0.0,5.104,0.0
60,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 4"" ANG",14.112,0.0,0.0,14.0
61,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" CHN",3726.706,0.0,10.388,10.0
62,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" ANG",15.834999999999999,0.0,0.0,0.0
63,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC10X8.4,72.91199999999999,0.0,9.0,9.0
64,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" FLT",75.815,0.0,0.0,0.0
65,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3"" FLT",0.0,0.0,5.0,0.0
66,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,PR 1/4,0.0,0.0,2.001,0.0
67,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" CHN",192.48,0.0,0.0,24.0
68,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3-1/2"" FLT",0.0,0.0,4.9990000000000006,0.0
69,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" FLT",4147.459,-2.0,70.682,97.0
70,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4 X 3"" ANG",2101.057,84.0,35.665,87.0
71,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" CHN",4509.525,0.0,35.0,94.0
72,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4 X 3-1/2"" ANG",379.47,0.0,22.6,16.0
73,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1-2"" LRG FLT",0.0,0.0,0.0,0.0
74,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" SB FLT",0.0,0.0,9.57,0.0
75,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 6"" ANG",354.20000000000005,0.0,4.6,14.0
76,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4"" ANG",13147.336,3607.0,476.854,297.0
77,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC12X10.6,305.28000000000003,0.0,0.0,33.0
78,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1/2"" SQR",0.0,0.0,7.57,0.0
79,2016-01-10,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,PR 3/8,0.0,0.0,2.0,0.0
80,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4-1/2"" FLT",12.055,0.0,0.0,0.0
81,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" FLT",3262.872999999999,0.0,200.8075,224.0
82,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" FLT",1231.2930000000001,0.0,48.7685,78.0
83,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1-1/4"" FLT",0.0,0.0,2.479,0.0
84,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" CHN",614.46,0.0,73.0835,80.0
85,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3-1/2"" FLT",0.0,0.0,0.0,0.0
86,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2-1/2"" ANG",0.1,0.0,0.0,0.0
87,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3-1/2"" ANG",4214.674999999999,2013.0,47.672000000000004,137.0
88,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" ANG",3112.0399999999995,0.0,109.339,108.0
89,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" CHN",211.67999999999998,0.0,3.216,5.0
90,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" FLT",5.304,0.0,0.0,5.0
91,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"3"" FLT",4.692,0.0,0.0,0.0
92,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,PR 3/8,2.0,0.0,0.0,2.0
93,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" ANG",3179.315000000001,0.0,57.075,73.0
94,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" FLT",62.729000000000006,0.0,8.862,4.0
95,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,PR 1/4,0.0,0.0,0.0,0.0
96,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" FLT",226.644,0.0,13.260000000000002,24.0
97,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" FLT",0.0,0.0,0.0,0.0
98,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 4"" ANG",0.0,0.0,0.0,0.0
99,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC10X8.4,23.52,0.0,2.352,7.0
100,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 4"" ANG",7107.195000000001,0.0,131.07700000000003,155.0
101,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" CHN",7937.6630000000005,-26.0,566.6700000000001,258.0
102,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" ANG",15.834999999999999,0.0,0.0,0.0
103,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5 X 3-1/2"" ANG",8038.982,21.0,312.224,209.0
104,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4"" FLT",33.405,0.0,2.448,10.0
105,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" CHN",3656.7839999999997,0.0,39.004,44.0
106,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 6"" ANG",280.6,0.0,9.2,29.0
107,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" CHN",3282.704,136.0,401.974,189.0
108,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" SB FLT",10.198,0.0,2.4835,10.0
109,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2 X 1"" CHN",0.0,0.0,0.0,0.0
110,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7 X 4"" ANG",51.829999999999984,0.0,0.0,10.0
111,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1-2"" LRG FLT",0.0,0.0,0.0,0.0
112,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4"" ANG",17879.528,0.0,620.5379999999999,937.0
113,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4 X 3-1/2"" ANG",362.98499999999996,0.0,4.092,54.0
114,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1/2"" SQR",0.0,0.0,0.0,0.0
115,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" FLT",294.76,0.0,14.704999999999998,46.0
116,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" FLT",4181.12,0.0,116.526,157.0
117,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" CHN",3526.475999999999,0.0,511.0799999999999,317.0
118,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5 X 3"" ANG",4469.722,0.0,332.04100000000005,380.0
119,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"5"" CHN",1516.968,-3.0,66.024,130.0
120,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" FLT",4695.243,0.0,123.05449999999999,169.0
121,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"15"" CHN",42.714000000000006,0.0,0.0,9.0
122,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4 X 3"" ANG",5369.561999999999,995.0,279.361,346.0
123,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC12X10.6,127.19999999999999,0.0,16.96,12.0
124,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" MED FLT",0.0,0.0,5.0,0.0
125,2016-01-17,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 3-1/2"" ANG",4454.852,0.0,97.58999999999999,165.0
126,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 3-1/2"" ANG",3810.7819999999997,-17.0,69.38,100.0
127,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC12X10.6,82.68,0.0,4.24,2.0
128,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"15"" CHN",23.730000000000004,0.0,0.0,0.0
129,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,PR 1/4,0.0,0.0,0.0,0.0
130,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2 X 1"" CHN",0.0,0.0,0.0,0.0
131,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" SB FLT",0.0,0.0,5.016500000000001,0.0
132,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 4"" ANG",0.0,0.0,0.0,0.0
133,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,MC10X8.4,0.0,0.0,0.0,0.0
134,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" FLT",3679.6130000000003,0.0,21.776999999999997,37.0
135,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1/2"" SQR",0.0,0.0,0.0,0.0
136,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7"" CHN",3416.4120000000003,0.0,81.988,56.0
137,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8 X 6"" ANG",147.2,0.0,13.8,9.0
138,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" CHN",5477.804,759.0,209.464,180.0
139,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"7 X 4"" ANG",23.27,0.0,0.0,0.0
140,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1-2"" LRG FLT",0.0,0.0,0.0,0.0
141,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"10"" FLT",253.405,0.0,8.585,8.0
142,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6 X 4"" ANG",5974.592,0.0,146.347,270.0
143,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" FLT",4064.310000000001,0.0,56.102000000000004,146.0
144,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" CHN",6851.65,680.0,126.582,361.0
145,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,PR 3/8,0.0,0.0,0.0,0.0
146,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1-1/4"" FLT",0.0,0.0,0.0,0.0
147,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" CHN",247.15199999999996,0.0,0.0,20.0
148,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"6"" ANG",2486.6239999999993,0.0,92.118,119.0
149,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" CHN",154.07999999999996,0.0,9.6,10.0
150,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"9"" FLT",58.288999999999994,0.0,0.0,0.0
151,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"1"" FLT",0.0,0.0,2.51,0.0
152,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" CHN",4689.488999999999,1232.0,290.54999999999995,196.0
153,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"8"" FLT",2407.071,0.0,53.397999999999996,166.0
154,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"12"" FLT",131.27400000000003,0.0,4.284,21.0
155,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"2"" MED FLT",0.0,0.0,5.0,0.0
156,2016-01-24,2016,1,0.66,1583.0,16684.0,204300.0,30800.0,175300.0,38700.0,48.2,53.5,180.0,"4"" FLT",23.409,0.0,7.548,23.0
