,calendar_day,year,month,global_steel_utilization,fed_construction$B,state_local_construction$B,carbon_bar_ship_usa,carbon_bar_ship_canada,structural_ship_usa,structural_ship_canada,ism_manufacturing,ism_non_manufacturing,chicago_scrap$ST,block,IN_tons,PR_ton,SO_order_qty_sales_units,SH_shipment_tons
330,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"12"" CHN",7554.640021423001,0.0,125.94399999999999,123.0
331,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"7 X 4"" ANG",717.2299961819999,0.0,18.526,34.0
332,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"6"" ANG",35408.358004041,2801.0,683.5595000000002,932.0
333,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"8 X 6"" ANG",855.599988909,0.0,59.8,65.0
334,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"6 X 3-1/2"" ANG",5502.250979758999,129.0,179.474,141.0
335,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"8 X 4"" ANG",969.0240097900002,0.0,37.632,15.0
336,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"15"" CHN",398.6639842500001,0.0,0.0,0.0
337,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2"" CHN",0.0,0.0,0.0,0.0
338,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"9"" FLT",25.97699952000002,0.0,2.142,2.0
339,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"5"" ANG",18015.485030757,2388.0,886.8649999999999,666.0
340,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"1"" SQR",68.33999634,0.0,5.236,68.0
341,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,PR 1/4,1.0,0.0,3.0015,1.0
342,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,PR OTHERS,0.0,0.0,1.001,0.0
343,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"3/8"" SQR",20.544000624000002,0.0,4.87,3.0
344,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"8"" FLT",19067.60501374299,0.0,340.225,405.0
345,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"5 X 3-1/2"" ANG",11226.531970543,1028.0,461.717,696.0
346,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,MC12X10.6,296.79999926600016,0.0,4.24,16.0
347,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2"" FLT",48.603999140999996,0.0,9.792,15.0
348,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"3/4"" SQR",0.0,0.0,0.0,0.0
349,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2-1/2"" FLT",0.0,0.0,0.0,0.0
350,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"4 X 3"" ANG",16728.237981588998,0.0,486.0820000000001,522.0
351,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"5 X 3"" ANG",7739.596069610002,0.0,169.538,230.0
352,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2"" MED FLT",5.104000092,0.0,7.552,8.0
353,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,MC10X8.4,96.43200111299996,0.0,9.408,9.0
354,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"4 X 3-1/2"" ANG",1018.4060057810001,0.0,89.082,89.0
355,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"4"" FLT",69.563998938,0.0,40.494,22.0
356,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"9"" CHN",1864.5360164859985,0.0,31.576,74.0
357,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2-1/2"" ANG",0.4200000000000001,0.0,0.0,0.0
358,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2 X 1"" CHN",40.080001832,0.0,2.3665,5.0
359,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"1-1/4"" FLT",19.823999407999995,0.0,0.0,7.0
360,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"8"" CHN",31371.488001392987,0.0,298.58,517.0
361,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"4"" ANG",23978.02704184599,0.0,590.5059999999999,904.0
362,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"1"" CHN",0.0,0.0,0.0,0.0
363,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"1"" SB FLT",20.246999028,0.0,25.044999999999998,10.0
364,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"3-1/2"" ANG",28280.99501662,-2.0,573.7959999999999,1199.0
365,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"8"" ANG",864.3240108149997,0.0,17.352,34.0
366,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"3"" FLT",26.079998973000002,0.0,31.1715,16.0
367,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"5"" FLT",9548.036914869002,502.0,224.39300000000003,285.0
368,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"2"" ANG",66.50700115500001,0.0,0.0,0.0
369,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"3/4"" FLT",0.0,0.0,0.0,0.0
370,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"3-1/2"" FLT",0.0,0.0,5.045,0.0
371,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"1-1/4"" SQR",20.399999616,0.0,0.0,3.0
372,2016-07-31,2016,7,0.683,1747.0,25352.0,179300.0,27700.0,178000.0,35600.0,52.6,55.5,275.0,"5"" CHN",18930.963894747,-18.0,470.03600000000006,632.0
373,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"10"" FLT",4477.255005135001,0.0,104.55,121.0
374,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"9"" FLT",28.76999946800001,0.0,2.142,2.0
375,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"6"" ANG",35400.66011263599,-1.0,1345.2585000000001,1205.0
376,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1"" SB FLT",23.05499928,0.0,17.6125,18.0
377,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,MC12X10.6,4.239999771,0.0,8.48,4.0
378,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"12"" CHN",9621.288988782006,0.0,183.64800000000002,253.0
379,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"10"" CHN",15013.728040455011,0.0,151.76400000000004,131.0
380,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2-1/2"" ANG",0.48000000000000015,0.0,0.0,0.0
381,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"4 X 3-1/2"" ANG",1095.2479958110002,0.0,46.895999999999994,54.0
382,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"7 X 4"" ANG",957.8280191609998,0.0,32.397999999999996,44.0
383,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3/4"" FLT",0.0,0.0,0.0,0.0
384,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3-1/2"" ANG",18589.208058858003,109.0,436.83000000000004,358.0
385,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3"" FLT",2.65199995,0.0,20.2455,8.0
386,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1"" FLT",0.0,0.0,5.206,0.0
387,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"7"" FLT",16114.866075223978,0.0,59.81500000000001,64.0
388,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,MC10X8.4,56.447999951999975,0.0,0.0,0.0
389,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"4 X 3"" ANG",11429.951875222987,964.0,191.04600000000002,246.0
390,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1"" SQR",0.0,0.0,68.34,0.0
391,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1"" CHN",0.0,0.0,0.0,3.0
392,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3-1/2"" FLT",0.0,0.0,0.0,0.0
393,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2-1/2"" FLT",0.0,0.0,0.0,0.0
394,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1/4X3/4"" FLT",0.0,0.0,0.0,0.0
395,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3/4"" SQR",-0.001,0.0,0.0,2.0
396,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3"" CHN",0.001,0.0,0.0,0.0
397,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"7"" CHN",2264.917051605999,0.0,28.272,29.0
398,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3/8"" SQR",0.0,0.0,2.5685,0.0
399,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"6"" CHN",27586.95099758801,0.0,370.83600000000007,553.0
400,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"6"" FLT",24208.18904668701,-1.0,298.7555,440.0
401,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"3 X 2"" ANG",-0.002,0.0,0.0,0.0
402,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2 X 1"" CHN",5.009000229,0.0,4.733,5.0
403,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"12"" FLT",3158.0730111879957,0.0,71.298,73.0
404,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2"" CHN",0.0,0.0,0.0,0.0
405,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"6 X 3-1/2"" ANG",9341.386008217996,781.0,532.7299999999999,585.0
406,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1-1/4"" SQR",0.0,0.0,2.55,0.0
407,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"5"" CHN",11818.992015438005,-5.0,172.682,230.0
408,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"4"" ANG",30044.164962076986,4789.0,1691.6619999999998,2213.0
409,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,PR OTHERS,0.0,0.0,0.0,0.0
410,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2"" ANG",76.00800132000002,0.0,0.0,0.0
411,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"5 X 3-1/2"" ANG",12912.780844848996,-2.0,396.973,407.0
412,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,PR 3/8,1.996999953,0.0,0.0,2.0
413,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"15"" CHN",455.61598200000014,0.0,0.0,0.0
414,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1-2"" LRG FLT",0.0,0.0,0.0,0.0
415,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"5"" FLT",7818.699987409999,0.0,172.291,157.0
416,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"8"" CHN",27133.909925592,0.0,251.47,325.0
417,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1-1/4"" FLT",0.0,0.0,7.154,0.0
418,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2"" FLT",85.37599890199999,0.0,23.157,28.0
419,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"8 X 4"" ANG",268.1280036259999,0.0,23.52,38.0
420,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"5"" ANG",25540.73988415399,-3.0,1139.806,1426.0
421,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"9"" CHN",2940.9839679240004,0.0,40.64,39.0
422,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"8"" ANG",427.96798368999987,0.0,24.288,9.0
423,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"5 X 3"" ANG",7408.110981611998,442.0,144.39600000000002,194.0
424,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"2"" MED FLT",7.6679999819999995,0.0,2.5,3.0
425,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"5/8"" SQR",0.0,0.0,2.523,0.0
426,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"6 X 4"" ANG",42950.138934692965,-53.0,951.04,1159.0
427,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"8 X 6"" ANG",9.199999809,0.0,13.799999999999999,9.0
428,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"4"" FLT",44.16599916999999,0.0,2.448,3.0
429,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"1/2"" SQR",60.60000228000003,0.0,5.0905000000000005,0.0
430,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,"8"" FLT",14456.719030644004,0.0,286.78099999999995,307.0
431,2016-08-31,2016,8,0.685,1999.0,26663.0,206800.0,30100.0,210800.0,38300.0,49.4,51.4,265.0,PR 1/4,0.0,0.0,1.0005,2.0
432,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3/4"" FLT",0.0,0.0,0.0,0.0
433,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"6"" FLT",12881.368988335998,-3.0,423.07749999999993,359.0
434,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"5"" CHN",16429.184040841,1604.0,479.617,589.0
435,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3-1/2"" ANG",27182.873085346993,1986.0,1373.9189999999999,1973.0
436,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2"" ANG",76.00800132000002,0.0,0.0,0.0
437,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3-1/2"" FLT",0.0,0.0,0.0,10.0
438,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"15"" CHN",455.61598200000014,0.0,0.0,0.0
439,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"10"" CHN",23724.20820589101,1149.0,419.15599999999995,438.0
440,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"7 X 4"" ANG",776.8320007199997,0.0,0.0,14.0
441,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2 X 1"" CHN",0.0,0.0,5.011,0.0
442,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"5"" FLT",4636.8430079940035,-11.0,131.35599999999997,107.0
443,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3"" FLT",44.009999036,0.0,9.996,28.0
444,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"5/8"" SQR",0.0,0.0,0.0,0.0
445,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3"" CHN",0.0,0.0,0.0,0.0
446,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"4"" ANG",51419.31677960899,0.0,2210.6980000000003,1764.0
447,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"6 X 3-1/2"" ANG",8376.576075587995,0.0,326.79,305.0
448,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"6 X 4"" ANG",25400.668135388045,0.0,645.775,562.0
449,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"6"" ANG",15885.012181222006,0.0,419.5879999999999,400.0
450,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"12"" CHN",7560.956171372005,0.0,75.547,158.0
451,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2-1/2"" ANG",0.48000000000000015,0.0,0.0,0.0
452,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"4 X 3-1/2"" ANG",974.6119980689997,0.0,18.598,20.0
453,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"4"" FLT",93.83999823999994,0.0,2.5,42.0
454,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2"" MED FLT",0.0,0.0,2.556,15.0
455,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"5 X 3"" ANG",10657.434059158002,0.0,183.85199999999998,161.0
456,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"4 X 3"" ANG",20794.076110439993,5.0,697.9590000000001,589.0
457,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2"" FLT",10.403999805,0.0,10.608,8.0
458,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"5"" ANG",9138.148883261005,0.0,112.49000000000001,106.0
459,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2-1/2"" FLT",0.0,0.0,0.0,0.0
460,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3/8"" SQR",2.496999979,0.0,0.0,2.0
461,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,PR OTHERS,0.0,0.0,0.0,0.0
462,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"1"" CHN",0.0,0.0,2.621,0.0
463,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"5 X 3-1/2"" ANG",7439.505979287994,0.0,116.246,156.0
464,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"6"" CHN",22059.006994075004,3518.0,952.866,573.0
465,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"10"" FLT",3282.2440090060018,0.0,116.2375,138.0
466,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"2"" CHN",0.0,0.0,0.0,0.0
467,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3/4"" SQR",0.0,0.0,2.4485,2.0
468,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"12"" FLT",2765.7299999700003,0.0,116.48400000000001,144.0
469,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,PR 3/8,32.00799942,0.0,2.001,11.0
470,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"1"" FLT",30.815999984,0.0,0.0,11.0
471,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"3 X 2"" ANG",0.0,0.0,0.0,0.0
472,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"NS-1-1/4"" FLT",40.83200074,0.0,0.0,20.0
473,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"9"" CHN",2642.7360288339987,0.0,79.816,98.0
474,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,MC12X10.6,16.959999084,0.0,0.0,0.0
475,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,PR 1/4,0.0,0.0,2.001,0.0
476,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,MC10X8.4,56.447999951999975,0.0,0.0,0.0
477,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"8 X 4"" ANG",277.5360002060001,0.0,14.111999999999998,14.0
478,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"1-2"" LRG FLT",0.0,0.0,0.0,2.0
479,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"1/2"" SQR",5.089000225,0.0,0.0,16.0
480,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"8 X 6"" ANG",525.32000159,0.0,36.800000000000004,41.0
481,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"1/4X3/4"" FLT",0.0,0.0,0.0,0.0
482,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"7"" CHN",8196.445988067999,1126.0,186.264,131.0
483,2016-09-30,2016,9,0.685,2405.0,25578.0,192500.0,29200.0,188800.0,37600.0,51.5,57.1,235.0,"8"" FLT",8327.406930500996,861.0,260.6939999999999,269.0
